CLOROF_A,COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,TRANSPARENCIA,ABS_UV,SDT,SAAM,SST,TURBIEDAD,TEMP_AMB,PROFUNDIDAD,CAUDAL,DUR_TOT,TEMP_AGUA,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L
,1658,2014,31,1.2109,1.1475,2,2,10,10,0.111026,0.01223,0.168101,0.125469,0.416826,0.236495,0.182129,0.163674,3,,0.022,284.16,0.018,10,0.7,35,,161,192.88,27,444,7.7,150,11.68
,1126,1670,10,0.5622,0.285,2,2,10,10,0.141576,0.002113,0.025103,0.110139,0.278931,0.251715,0.141011,0.101926,3,,0.016,303.36,0.029,10,0.6,37,,0,194.47,28.4,474,8.2,145.5,10.92
,24196,24196,6131,4.5358,3.2668,2,2,10,19.58,0.182345,0.0574,1.0528,0.88445,2.176995,1.066795,0.288879,0.1851,60,,0.117,219.52,0.01,28,23,33,,1310.2,136.19,31.1,343,8.3,106.8,7.7
,19863,24196,858,3.0175,2.8147,2,2,10,10,0.07851,0.0133,0.7898,0.596939,1.478549,0.675449,0.1737,0.1101,25,,0.07349,244.48,0.064,39,17,36,,3943.4,156.2,23.3,382,8.5,93.4,6.83
,9208,24196,132,3.5598,3.0722,2,2,10,10,0.15194,0.007023,0.780469,0.550539,1.489971,0.702479,0.301097,0.100669,25,,0.07744,216.96,0.044,44,20,32,,14153.4,161.13,29.5,339,7.5,95.6,7.16
,583,2046,31,1.2921,1.1876,2,2,10,10,0.074688,0.012459,0.166566,0.198512,0.452225,0.2732,0.176,0.100918,5,,0.02398,261.12,0.019,10,1.8,37,,607.9,181.15,25.8,408,8.1,138.2,11.2
,727,1354,1,1.8917,1.8336,2,2,10,10,0.147526,0.01158,0.094289,0.114219,0.367614,0.261745,0.262169,0.103267,13,,0.03002,282.24,0.009,10,1.7,33,,146.6,183.7,31.5,441,8.8,150,14
,1722,2382,31,0.8968,0.8968,2,2,10,10,0.150591,0.001813,0.034171,0.270753,0.457328,0.421344,0.136914,0.109913,8,,0.02158,293.12,0.013,11,1.7,31,,241.7,205,30.8,458,7.9,116.5,8.4
,2755,3654,41,1.5215,0.2746,2,2,10,10,0.13674,0.019065,0.108757,0.33676,0.601322,0.4735,0.1872,0.152951,10,,0.02444,312.32,0.022,10,1.9,33,,355,187.74,31.6,488,7.9,135.2,9.54
,3076,24196,1789,2.0555,2.0555,2,2,10,15.88,0.378615,0.01261,0.682437,0.328323,1.401985,0.706938,0.292867,0.084865,40,,0.08811,192.64,0.072,187.27,80,33,,18304,159.04,29.8,301,8.2,100.8,7.37
,14136,24196,3130,5.7406,3.4584,2,4.43,11.7,31.94,0.208158,0.007358,0.582705,0.552719,1.35094,0.760877,0.352071,0.060335,50,,0.08858,201.6,0.077,141.43,46,35,,17570,136.36,28.7,315,8.3,99.8,7.51
,548,1935,1,1.772,1.772,2,2,10,10,0.08728,0.02407,0.28956,0.26833,0.66924,0.35561,0.16157,0.09586,8,,0.007,258.56,0.03,10,3.7,31,,171,178.43,31,404,8.4,167.6,13.27
,457,728,10,1.237,1.033,2,2,10,10,0.02974,0.00332,0.01277,0.31809,0.36392,0.34783,0.09853,0.06151,10,,0.022,281.6,0.01,10,7.5,35,,51,201.78,28.6,440,8.9,,
,1439,2603,40,2.051,2.051,2,2,10,19.5,0.06871,0.00361,0.03828,0.30593,0.41653,0.37464,0.08127,0.0836,5,,0.037,296.32,0.049,10,2.2,31,,17.6,193.15,29.4,463,8,114.8,8.55
,842,1396,86,1.77,1.438,2,2,10,10,0.133909,0.005953,0.03694,0.273219,0.450021,0.407128,0.10753,0.05602,10,,0.094,335.36,0.058,21,7.2,37,,27,183.42,34.3,524,7.9,94.2,6.48
,5475,12997,431,1.879,1.879,2,2,10,10,0.079273,0.013762,1.219701,0.185311,1.498047,0.264584,0.13611,0.1282,5,,0.028,258.56,0.017,10,2.6,34,,3625,155.31,33.7,404,8.3,95.3,6.61
,2143,8164,294,1.885,1.486,2,4.16,10,10,0.06421,0.01905,0.2376,0.66533,0.98619,0.72954,0.21698,0.02619,13,,0.05,251.52,0.008,10,2.6,33,,3214,162.33,29.8,393,8.7,97.2,7.19
,1086,2247,75,1.223,1.223,2,2,10,10,0.38024,0.08047,0.55554,0.45626,1.47251,0.8365,0.32178,0.27402,3,,0.02,278.4,0.018,10,4.1,27,,133,181.115,26.3,435,8.1,105.4,8.27
,1576,3448,75,1.456,1.456,2,2,10,10,0.449704,0.126104,0.520402,0.42662,1.52283,0.876324,0.40007,0.44285,5,,0.038,278.4,0.013,10,4.7,23,,81,195.909,22.9,435,7.9,72.5,6.08
,657,1153,10,2.238,2.238,2,4.31,10,10,0.068469,0.006874,0.081312,0.0789,0.235555,0.147369,0.1074,0.17815,8,,0.083,278.4,0.039,12,10,32,,47,192.25,27.8,435,8.4,113.7,8.72
,2481,12997,31,1.583,1.583,2,2,10,24.41,0.146527,0.00559,0.056988,0.78484,0.993945,0.931367,0.13761,0.0356,3,,0.004,270.08,0.043,17.5,6.7,36,,16,160.064,31.9,422,8.6,140.8,10.57
,11199,24196,1727,2.137,1.69,2,2,10,10,0.040702,0.010369,0.750113,0.20734,1.008524,0.248042,0.11627,0.11627,25,,0.084,259.2,0.097,11.5,4.1,31,,6292,175.771,30.6,405,8.4,107.8,7.88
,2247,7270,109,1.453,1.251,2,2,10,10,0.060932,0.014621,0.535107,0.49378,1.10444,0.554712,0.37161,0.14294,25,,0.035,278.4,0.054,10,2,29,,804,186.874,26.8,435,8.7,125.5,9.85
,144,4352,10,1.561,1.213,2,2,10,10.22,0.27877,0.030056,0.467286,0.0128,0.788912,0.29157,0.22133,0.18358,3,,0.03,231.68,0.076,10,1.3,28,,414.8,173.548,25.3,362,8.3,103.3,8.1
,5475,12033,4106,1.53,1.341,2,2,10,10,0.026535,0.013472,0.431751,0.78035,1.252108,0.806885,0.12095,0.08494,5,,0.039,220.8,0.054,10,2.5,34,,1885.7,167.35,29.2,345,7.5,109.8,8.21
,2247,,256,3.087,,,2,,10,0.064738,0.00597,0.681983,0.40295,1.15564,0.467688,0.1357,0.08864,13,,,259.84,0.015,23.15,11,38,,24500,149.595,34.3,406,8.8,100.9,7.15
,3,2632,3,0.95,0.89,2.5,2.5,10,10,0.003,0.005,0.25,0,0.258,0.003,0.013,,15,,0.009,150.4,,78,5.2,25,,235,269,22.6,235,7.88,103.5,
,813,813,,0.5137,0.5137,3.52,4.3,,,0.0285,0.0125,0.0563,0.107924,0.205224,0.136424,0.1467,0.0491,20,,0.025,205.44,,5,1.25,28.7,,50,191.748,21.7,321,8.07,97,8.32
,2613,2613,1,0.7343,0.731,3.25,3.55,20.176,34.144,0.0668,0.0012,0.073,0,0.141,0.0668,0.1415,0.0621,7.5,,0.009,222.72,,10,1,29.1,,180000,183.2688,25.8,348,8.11,89.6,7.7
,249,3255,1,0.3333,0.3333,5.3,5.96,10,10,0.0525,0.0042,0.0959,0.1305,0.2831,0.183,0.0177,0.054162,5,,0.009,165.12,,10,0.5,33.7,,57,185.9596,27.6,258,8.1,96.2,7.26
,598,4884,183,2.0045,1.9487,5.63,6.71,10,10,0.0699,0.0115,0.6017,0.34,1.0231,0.4099,0.114,0.0461,12.5,,0.0673,254.08,,11,8.2,33.6,,972,178.106,30.1,397,8.25,98.8,7.18
,24196,24196,1850,6.1708,6.1708,2,2,21.92,67.4,0.3259,0.0068,0.7787,0.1364,1.2478,0.4623,0.8629,0.0954,150,,0.134,143.36,,850,300,28.7,,16119,169.549,25.4,224,7.98,95.4,7.61
,1562,2354,20,5.509,0.694,2,2.2,31.68,46.728,0.003,0.003,0.407,0.418,0.831,0.421,0.107,0.086,7.5,,0.017,234.24,0.29,10,1,31.2,,1049,197.958,27.5,366,8.23,104.9,7.65
,1333,4611,110,0.088,0.088,2,2,10,45.02,0.069,0.003,0.076,0.108,0.256,0.177,0.105,0.066,10,,0.018,215.68,0.024,10,0.47,26,,183.8,190.7,23.5,337,8.2,110.8,9.08
,1178,2359,31,0.088,0.088,2,2,10,61.41,0.15,0.003,0.114,0,0.267,0.15,0.086,0.056,2.5,,0.021,216.32,0.015,10,0.25,31,,0,146,26.2,338,8.4,90.2,6.7
,6488,24196,51,1.481,1.481,9.4,19.2,10,24.4,0.25,0.016,0.511,0.241,1.018,0.491,0.129,0.095,20,,0.06,247.68,0.026,28.7,18,31,,2284,148,29.7,387,8.4,98.3,7.3
,24196,24196,1236,1.31,1.282,2,20.6,15.12,25.2,0.199,0.007,0.404,0.518,1.128,0.717,0.137,0.07,30,,0.068,195.84,0.013,49,32,35,,984,123.6,30.5,306,8.3,97.1,7.1
,932,1223,1,0.347,0.204,2,4.6,10,12.36,0.064,0.004,0.21,0.235,0.513,0.299,0.074,0.051,8,,0.033,321.92,0.01,10,0.84,32,,436.5,157.2,29.6,503,7.9,118.6,8.8
,233,1421,146,0.088,0.088,2,2,10,10,0.106968,0.0025,0.1753,0.123744,0.408512,0.230712,0.0878,0.0727,5,,0.009,199.04,0.01,6,2.5,29,,696.9,154.5,25.8,311,8.4,120.2,9.52
,1439,2282,262,0.545,0.491,2,2,10,10,0.121087,0.001643,0.067899,0,0.190629,0.121087,0.082637,0.076267,3,,0.011,206.08,0.018,10,0.45,35,,86,131.6,28.4,322,7.5,104.3,7.76
,3076,9804,145,1.6177,0.8527,2,2,10,10,0.049578,0.01825,0.137685,0.277343,0.482856,0.326921,0.141517,0.027082,13,,0.037,216.96,0.01,7.5,7.4,31,,641,146.2,29.8,339,8.7,127.6,9.48
,17329,24196,131,2.2612,2.032,2,4.04,10,10,0.108544,0.0118,0.6871,0.33328,1.140724,0.441824,0.144246,0.09899,25,,0.01439,231.68,0.059,22,16,34,,5679.4,166.22,30.3,362,9,94.2,6.85
,10462,24196,315,2.767,2.253,2,2,10,10,0.105325,0.00512,0.770852,0.39652,1.277817,0.501845,0.289086,0.090757,25,,0.07434,213.76,0.066,38,20,30,,12792,159.21,30,334,7.6,92.4,6.88
,650,2489,10,0.6699,0.6285,2,2,10,10,0.030786,0.002275,0.0163,0.078814,0.128175,0.1096,0.1117,0.061231,5,,0.01981,246.4,0.01,10,0.6,36,,563.9,177.1,25.5,385,8.2,133.9,10.77
,3654,4352,1,1.4547,1.347,2,2,10,10,0.080359,0.002255,0.0406,0.095002,0.218216,0.175361,0.188128,0.049146,3,,0.01686,266.24,0.009,10,0.55,31,,224.4,146.54,29.9,416,8.1,135.4,9.89
,6488,9208,10,0.8398,0.8398,2,2,10,10,0.16742,0.001891,0.106054,0.264637,0.540002,0.432057,0.084161,0.0629,5,,0.01918,238.72,0.045,10,0.6,30,,100.8,158.98,29.8,373,8.7,128.7,9.39
,24196,24196,3654,5.0539,4.1503,2,2,10,10,0.127348,0.015859,0.573967,0,0.717174,0.127348,0.0743,0.129248,60,,0.12906,206.08,0.013,118,56,33,,4710,136.36,29.3,322,8,88.4,6.6
,24196,24196,3873,2.6469,2.6469,2,2,10,10,0.207565,0.007476,0.651391,0.68386,1.550292,0.891425,0.486331,0.079265,50,,0.09086,222.72,0.063,256.67,135,31,,16410,159.04,27.1,348,7.9,107.5,7.64
,14136,24196,2382,2.1238,2.0392,4.03,5.25,10,16.72,0.128803,0.005396,0.548194,0.590076,1.272469,0.718879,0.351643,0.055408,60,,0.0824,199.68,0.063,150,56,34,,14762,136.36,28.2,312,8.4,,7.58
,2247,5794,41,1.041,0.861,2,4.36,10,10,0.02859,0.00372,0.04605,0.45933,0.53769,0.48792,0.08664,0.04078,15,,0.009,225.28,0.048,10,0.4,30,,181,163.91,26.4,352,8.3,118.9,9.67
,2613,9208,1,0.22,0.096,2,2,10,10,0.03074,0.00333,0.12036,0.22328,0.37771,0.25402,0.0806,0.06023,10,,0.03,233.6,0.01,10,0.5,34,,14,280.83,27.3,365,8.5,128.3,9.93
,2613,8164,41,1.824,1.824,2,2,10,10,0.050465,0.011363,1.074364,0.172031,1.308223,0.222496,0.11666,0.11816,5,,0.036,269.44,0.022,10,3.1,32,,3773,155.31,31.8,421,8.1,91.4,6.47
,1553,7270,199,1.809,1.532,2,2,10,10,0.03803,0.00774,0.52038,0.27214,0.83829,0.31017,0.10214,0.12345,3,,0.053,241.28,0.008,10,3.3,31,,4290,160.27,27.8,377,8.7,88.6,6.78
,1401,3076,20,0.668,0.668,2,2,10,10,0.03566,0.01074,0.12537,0.04521,0.21698,0.08087,0.08588,0.10428,3,,0.006,209.92,0.01,10,0.95,27,,104,142.45,25.8,328,8.5,133.4,10.42
,2613,6867,40,0.553,0.325,2,2,10,10,0.059426,0.112896,0.84325,0.14434,1.159912,0.203766,0.08191,0.08191,3,,0.025,199.04,0.028,10,0.8,23,,55,146.416,23.2,311,8.2,102.8,8.53
,2613,19863,504,6.774,5.845,2,2,10.82,56.62,0.169691,0.009563,0.844239,2.17488,3.198373,2.344571,0.85224,0.13657,150,,0.235,152.32,0.073,613.33,180,32,,,127.429,29.9,238,9.2,92.2,6.78
,4884,6867,84,1.572,1.47,2,2,10,10,0.052233,0.007614,0.632448,0.28713,0.979425,0.339363,0.13333,0.10509,25,,0.088,270.08,0.054,10,3.3,32,,7315,171.776,29.6,422,8.3,112.4,8.32
,876,3255,10,1.252,0.925,2,2,10,10,0.013379,0.00376,0.1657,0.3259,0.508739,0.339279,0.60642,0.12142,13,,0.029,267.52,0.054,10,0.35,27,,199,176.827,25.1,418,8.6,106.2,8.68
,905,1872,10,1.08,1.08,2,2,10,10,0.035584,0.003811,0.064974,0.09091,0.195279,0.126494,0.12039,0.1055,3,,0.029,204.8,0.047,10,0.6,28,,386.5,163.458,24.1,320,8.3,107.1,8.75
4.57,3,,3,12.7785,5.1364,2.34,2.34,13.1,18.9935,0.0364,0.0369,0.0723,0.4954,0.641,0.5318,1.3969,0.015,25,0.4,0.009,211.84,,22,10,,,,146.448,,331,8.47,70.4,6.76
17.0764,9804,,1,10.5077,8.2894,4.36,6.22,25.6,33.6,0.1069,0.0022,0.0182,1.0273,1.1546,1.1342,0.1223,0.0151,20,0.2,0.009,208,,91.6667,35,35.6,,,224,30.7,325,,,
3.6656,218,,1,8.777,6.113,2,2.12,48.96,56.4221,0.1472,0.0071,0.3572,1.0377,1.5492,1.1849,0.23136,0.0883,125,0.2,0.13,140.8,,69,75,37.4,,,83.886,27.3,220,,,
19.39,878,,20,2.733,1.831,2,2,32.8,40.8,0.525,0.003,0.079,0.262,0.869,0.787,0.105,0.019,25,0.3,0.137,265.6,,51.4,9,31,4,,159.4,25.1,415,8.5,95.7,7.8
7.68,75,,1,2.879,1.944,2,2,10,10,0.17,0.005,0.062,0.581,0.818,0.751,0.054,0.012,20,0.5,0.114,184.96,,18,7.5,40,4.5,,99.7,31.7,289,9.2,140.6,10.3
,243,,1,4.0063,3.7583,2,2,10,10.61,0.043252,0.00603,0.030276,0.689701,0.769259,0.732953,0.108402,0.017864,25,0.7,0.091,303.36,,52,15,31,3.5,,166.18,27.5,474,8.6,112.2,8.69
25.0524,733,,1,4.2157,3.916,2,4.91,10,10,0.080042,0.004542,0.004,0.648486,0.73707,0.728528,0.119521,0.026202,30,1,0.15591,178.56,,26,6.8,35,8.5,,107.42,32,279,9.1,130.2,9.53
22.875,3873,,1,5.7603,5.6331,4.28,6.93,12.84,57.56,0.18554,0.002573,0.008979,2.099601,2.296693,2.285141,0.301959,0.007531,60,0.1,0.12463,309.12,,183.33,80,33,0.5,,202.91,26.6,483,7.2,119.3,9.3
,1785,,1,6.4402,4.0633,2,2,17.39,18.22,0.295303,0.002387,0.004842,0.805122,1.107654,1.100425,0.112798,0.006974,30,0.4,0.11874,263.68,,76,23,32,3,,134.32,30.7,412,9.2,83.6,6.2
3.5888,776,,97,4.357,4.313,2,2,10,10,0.152599,0.00328,0.015123,0.644343,0.815345,0.796942,0.088337,0.015251,30,0.52,0.08677,279.04,,38,16,32,3.5,,168.5,24.2,436,8.5,87.1,7.3
3.1268,63,,10,4.567,4.567,2,5.41,10,10,0.326113,0.004674,0.039726,0.198907,0.56942,0.52502,0.11032,0.059783,30,0.73,0.15656,222.72,,22.5,12,34,4.5,,102.74,31.6,348,9.2,122.8,9
1.2244,576,,10,9.452,9.103,2,4.49,10,36.19,0.009719,0.002582,0.023082,0.95115,0.986533,0.960869,0.11624,0.032393,50,0.22,0.02569,390.4,,110,60,36.5,0.42,,150.3,31.6,610,8.2,117.4,9
6.3216,4884,,717,4.478,4.459,2,2,22.78,139.15,0.319672,0.063718,0.845881,1.36249,2.591761,1.682162,0.319888,0.150389,60,0.1,0.15347,253.44,,125.71,120,37,1,,125.5,32.7,396,8.1,66.8,4.8
0.1,233,,10,4.708,3.992,2,7.08,10,33.69,0.152801,0.001564,0.145457,0.46149,0.761312,0.614291,0.083547,0.023799,50,0.39,0.11124,170.88,,70,37,25,4.4,,151.99,20.3,267,8.6,89.6,8.1
0.1,63,,10,3.963,3.682,2,2,10,26.88,0.253573,0.003639,0.088585,0.21899,0.564787,0.472563,0.077976,0.011157,50,0.26,0.11151,215.04,,31.18,38,25,3.8,,156.59,21.6,336,8.5,95,8.3
6.7244,41,,10,5.437,4.193,2,2,10,19.32,0.023172,0.000944,0.013874,1.11191,1.149896,1.135078,0.116498,0.0114,25,0.3,,275.2,0.01,68,17,36,3.1,,132.61,30.9,430,9.1,140.5,9.7
16.7,3,,3,9.9413,5.293,3.18,3.54,21.9,33.6039,0.1644,0.0733,0.128,0.3443,0.71,0.5087,0.001,0.0163,15,0.4,0.009,211.84,,12,7.5,,,,170.856,,331,8.75,131,8.34
11.9036,5172,,1,9.9629,8.0292,2.56,3.46,19.2,26.4,0.0668,0.0023,0.0181,1.1168,1.204,1.1836,0.0952,0.0129,20,0.2,0.009,208.64,,35.5,17.5,35.6,,,224,31.4,326,,,
3.536,265,,20,4.5302,4.5302,2,2.66,57.12,61.4856,0.1382,0.0087,0.3872,1.6443,2.1784,1.7825,0.18677,0.0714,125,0.3,0.13,142.08,,49,75,35.8,,,81.84,28.1,222,,,
13.18,1019,,10,2.366,1.897,2.6,3.2,33.6,44.8,0.096,0.002,0.044,0.427,0.569,0.523,0.069,0.009,15,0.4,0.106,256,,21,7.5,33,4,,165.3,24.8,400,8.5,100.5,8.2
10.61,1,,1,2.973,2.306,2,2,10,10,0.148,0.006,0.049,0.565,0.768,0.713,0.046,0.013,25,0.5,0.114,192,,20,7.3,40,5,,101.7,32.2,300,9.1,134.3,9.6
,189,,1,4.0584,3.9608,2,2,10,10,0.087679,0.006809,0.031126,0.692989,0.818603,0.780668,0.080935,0.018114,25,0.6,0.089,300.16,,22,15,32,1.4,,172.64,27.2,469,8.6,,
18.2664,52,,1,3.4423,3.3217,2,6.15,10,10,0.071497,0.005001,0.004,0.672283,0.752781,0.74378,0.08641,0.024983,40,0.9,0.14524,179.2,,11,4.5,36,7,,101.67,32,280,9.1,145.3,10.65
34.364,1153,,1,5.2983,5.2243,2,4.97,10.27,33.68,0.092771,0.001521,0.005776,1.061813,1.161881,1.154584,0.115654,0.001,30,0.1,0.11845,312.96,,47.78,33,34,0.9,,200.81,28.7,489,8,118.7,9.2
9.954,1793,,20,4.9013,4.9013,2,2,10,16.56,0.124497,0.00308,0.006139,1.032467,1.166183,1.156964,0.072064,0.005409,25,0.4,0.11247,256,,24.62,13,32,3,,126.18,30.6,400,8.8,85.8,6.4
3.2864,175,,74,4.379,4.374,2,2,10,13.5,0.171474,0.006948,0.173429,0.585978,0.937829,0.757452,0.069236,0.002877,25,0.5,0.08276,282.88,,21,13,33,3.65,,164.34,25.7,442,8.6,103.5,8.4
4.0748,189,,10,4.456,4.456,2,4.19,10,10,0.42938,0.002983,0.025255,0.135661,0.593279,0.565041,0.078643,0.046285,25,0.81,0.15965,204.8,,13.5,11,35,5,,96.58,32.4,320,9.3,139.2,10
1.422,991,,10,10.42,8.15,2,2,10,29.4,0.016747,0.005923,0.048749,0.28367,0.355089,0.300417,0.041868,0.03207,25,0.24,0.12638,391.04,,41.54,35,38.3,1.42,,158.11,31.6,611,8.5,134.4,9.6
9.916,282,,10,5.482,5.132,2,2,10,10,0.062527,0.042991,0.352944,1.95501,2.413472,2.017537,0.195971,0.070197,60,0.1,0.14317,246.4,,34,36,39,1,,,32.5,385,8.2,68.5,4.9
0.1,462,,10,4.85,3.992,2,4.92,10,44.55,0.169229,0.001434,0.163171,0.41501,0.748844,0.584239,0.075578,0.023866,50,0.26,0.11879,168.96,,50,26,25,4.2,,126.66,20.3,264,8.5,86.2,7.7
0.1,98,,10,4.007,4.007,2,2,10,28.56,0.269845,0.001443,0.012195,0.27202,0.555503,0.541865,0.059708,0.007097,30,0.24,0.11227,205.44,,18,8.2,27,4,,158.6,,321,8.7,98.2,8.6
19.4653,31,,10,5.58,4.225,2,2,12.66,22.68,0.021233,0.000725,0.015151,1.06528,1.102385,1.086509,0.07521,0.009894,25,0.5,,264.32,0.01,23.3,17,37,2.8,,126.67,33.6,413,9.2,132.9,9.3
9.09,3,,3,8.94,5.2475,3.12,3.9,18.3,25.5682,0.0504,0.0701,0.1822,0.7377,1.0404,0.7881,0.0192,0.0238,20,0.4,0.009,210.56,,17,8.5,,,,158.652,,329,8.43,48.6,6.18
15.0304,15531,,1,9.7211,8.1475,6.46,8.08,20,30.4,0.0862,0.0065,0.054,1.1637,1.3104,1.2499,0.1018,0.1856,15,0.2,0.009,198.4,,26.6667,12.5,34.7,,,212,29.4,310,,,
4.0748,218,,10,8.3281,6.3285,2,2,48.96,53.5286,0.0553,0.0091,0.3916,0.0241,0.4801,0.0794,0.13753,0.0825,125,0.3,0.138,149.12,,54,87.5,,,,92.07,,233,,,
63.33,2909,,10,1.533,0.814,2,2.9,10,17.42,0.473,0.002,0.062,0.086,0.623,0.559,0.074,0.021,25,0.4,0.112,247.68,,30,2.5,31,3.8,,159.4,24.2,387,8.3,77.8,6.6
9.39,148,,1,3.038,2.154,2,2,10,12.06,0.232,0.006,0.071,0.374,0.683,0.606,0.057,0.013,12.5,0.6,0.123,197.12,,26,4.5,41,6,,102.7,32.9,308,9.1,140.2,10.2
,830,,1,3.6775,3.4778,2,2,10,11.42,0.111517,0.006738,0.027847,0.607,0.753102,0.718517,0.117512,0.023871,40,1,0.091,291.84,,44,19,33,4.5,,176.61,26.1,456,8.4,81.2,6.5
10.1168,148,,31,3.4191,3.4191,2,4.39,10,10,0.090245,0.004815,0.004,0.46687,0.56593,0.557115,0.083912,0.022151,30,1,0.14042,183.04,,15.33,5.6,34,10,,99.75,32,286,8.9,133.1,9.28
26.018,3654,,10,5.1947,4.9872,2,2,10,10,0.268565,0.00238,0.011,0.592182,0.874127,0.860747,0.109053,0.004414,50,0.1,0.11816,305.28,,97.56,48,35,3,,202.91,27.3,477,7.8,59.9,4.9
21.804,1017,,1,4.9851,4.7996,2,5.33,10,24.01,0.24172,0.002289,0.004619,1.071343,1.319971,1.313063,0.087112,0.001,30,0.5,0.11879,247.68,,45,6.8,32,4.5,,122.11,30.3,387,9.1,110.4,8.2
3.9632,216,,52,4.356,4.115,2,4.59,27.01,86.48,0.101733,0.00184,0.004376,0.651958,0.759907,0.753691,0.063934,0.001,25,0.45,0.08135,268.16,,23,8.1,30,7.1,,162.26,22.7,419,8.4,79.3,6.8
5.8444,41,,10,4.17,4.17,2,4.65,10,10,0.317781,0.002434,0.021565,0.359421,0.701201,0.677202,0.068159,0.038793,25,0.76,0.15384,205.44,,24.24,9.3,32,6.5,,98.63,31,321,9.4,129.7,9.3
0.8832,1872,,10,7.949,6.859,2,4.39,10,25.56,0.006753,0.003366,0.058401,2.23073,2.29925,2.237483,0.234652,0.039347,30,0.2,0.12638,314.88,,61.43,45,38.6,0.2,,158.11,31.3,492,8.7,106.3,7.8
6.7276,1730,,100,4.813,4.769,2,2,10,22.57,0.024524,0.002566,0.688692,1.03203,1.747812,1.056554,0.170897,0.096027,130,0.1,0.13596,224,,33.33,55,34,3,,,30.1,350,8,68.2,5.1
0.1,1284,,10,5.081,3.952,2,4.28,10,35.02,0.178014,0.001517,0.120893,0.43205,0.732474,0.610064,0.082487,0.032299,50,0.5,0.11178,167.68,,51.43,37,24,7,,132.5,20.6,262,8.7,99.6,8.9
0.1,313,,10,5.497,4.005,2,2,10,25.2,0.21395,0.003865,0.013141,0.38908,0.620036,0.60303,0.065749,0.007189,30,0.3,0.11639,200.32,,23,8.1,26,6.5,,146.55,20.8,313,8.8,103.1,9.1
6.7212,10,,10,5.422,5.402,2,2,10.97,25.2,0.022919,0.001821,0.006699,1.98614,2.017574,2.009054,0.035899,0.011185,25,0.3,,268.8,0.01,15.67,15,38,2.9,,138.54,33.3,420,9.2,144.8,9.8
,3,,3,10.8007,5.5228,3.78,4.5,24.8,33.6039,0.0378,0.0402,0.0768,0.6658,0.8206,0.7036,0.001,0.0197,25,0.4,0.009,249.6,,25,7.5,,,,156.2112,,390,8.46,100.8,6.36
15.3068,6131,,1,9.5398,8.5113,3.46,4,82.56,132.096,0.0896,0.0025,0.0143,1.278,1.3844,1.3676,0.1614,0.0086,25,0.15,0.009,213.76,,152.5,37.5,35.7,,,208,33,334,,,
4.1364,395,,10,4.4822,4.4822,2,2.78,13.7438,43.4016,0.0938,0.0129,0.2793,1.7584,2.1444,1.8522,0.18319,0.0582,100,0.3,0.126,145.28,,44,60,32.4,,,98.208,27.5,227,,,
51.65,1187,,10,1.844,0.463,2,2,11.09,18.22,0.383,0.002,0.112,0.229,0.726,0.612,0.094,0.02,,0.3,0.099,263.68,,42.5,9,32,3.5,,157.4,25.5,412,8.4,91.2,7.5
20.48,262,,1,3.209,2.054,2,2,10,10.45,0.145,0.017,0.078,0.674,0.914,0.819,0.055,0.016,,0.5,0.125,215.04,,19,6,41,5.5,,109.7,32.4,336,8.8,120.8,8.7
,238,,1,3.8717,3.6147,2,2,10,10,0.084621,0.005458,0.037447,0.640743,0.768269,0.725364,0.109388,0.016678,25,0.6,0.092,302.08,,31.43,20,34,1.3,,174.63,27.7,472,8.7,99.8,7.76
16.906,1334,,1,3.4524,3.4524,4.26,4.97,10,14.62,0.087315,0.004389,0.004,0.644276,0.73998,0.731591,0.082353,0.019825,30,0.9,0.13526,186.88,,11,6.4,36,7.5,,101.67,33,292,8.8,148.4,10.75
34.696,1722,,1,5.567,5.4768,2,5.25,12.84,35.24,0.160099,0.001285,0.002483,2.482597,2.646464,2.642696,0.309606,0.003265,50,0.1,0.12257,304.64,,142.86,76,34,0.6,,202.91,29.9,476,7.3,120.4,9.2
9.954,439,,1,5.2052,4.9015,2,2,10,19.87,0.114972,0.001823,0.003703,0.707745,0.828243,0.822717,0.070871,0.004145,30,0.4,0.12154,253.44,,26.67,9.5,32,3.5,,122.11,31.1,396,8.8,91.1,6.7
2.9801,4884,,4160,4.691,3.633,2,2,10,12.66,0.044032,0.003866,0.004919,0.743376,0.796193,0.787408,0.072409,0.002034,18,0.41,0.08439,288.64,,12.67,7.1,32,3.7,,164.34,26.1,451,8.6,109.9,8.9
4.1396,134,,10,4.502,4.454,2,4.01,10,13.5,0.360099,0.003096,0.037969,0.340137,0.741301,0.700236,0.087929,0.02734,30,0.67,0.15629,204.16,,32,13,33,4,,98.63,31.2,319,9.1,104.6,7.7
0.1,1600,,100,8.731,7.255,2,5.41,10,37.5,0.0077,0.002327,0.023759,0.72852,0.762306,0.73622,0.177994,0.037852,40,0.09,0.01751,329.6,,203.33,110,38.3,0.31,,163.97,32.9,515,8.9,139.4,9.8
